item_hash,call_id,descrição_original,descrição_retornada_pelo_llm,descrição_expandida,descricao_machine_learning,categoria,racional,ground_truth_categoria,modelo,temperatura_usada,prompt_version_key,target_run_id,batch_size
96636394dfd92014674d1304a12e0f0981b59271aabdd51b71891bb6415acac8,c45209be-dfc8-49e5-a100-39acab5536f5,TEMP TEMPERALLE PIMENTA MOIDA PRETA 20g,TEMP TEMPERALLE PIMENTA MOIDA PRETA 20g,Tempero Temperalle Pimenta Moída Preta 20 Gramas,tempero temperalle pimenta moida preta 20 gramas,_RARE_,Categoria _RARE_ utilizada por se tratar de um produto não presente na lista de categorias fornecida. 'G' foi expandido para 'Gramas'.,tempero pronto,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
9a886cbfec097395dd7acb7758b312e33322f1d01cf903803e9ecfadf4841529,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,ODORIZ BOM AR C.SPRAY LAV REF 12ML L3/P2,ODORIZ BOM AR C.SPRAY LAV REF 12ML L3/P2,Odorizador Bom Ar Com Spray Lavanda Refrescante 12 Mililitros L3/P2,odorizador bom ar com spray lavanda refrescante 12 mililitros l3/p2,_RARE_,"A categoria '_RARE_' foi utilizada pois não há uma categoria específica para este produto na lista fornecida. As abreviações 'C.SPRAY' foi expandido para 'Com Spray', 'LAV' para 'Lavanda', 'REF' para 'Refrescante', e 'ML' para 'Mililitros'.",oleo vegetal,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
e163fee18c644304b75459474f2ddb84b4eefc422969864e93fa13f4c9feb295,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,PALMITO PUPUNHA INT BONDUELLE VD 270G,PALMITO PUPUNHA INT BONDUELLE VD 270G,Palmito Pupunha Integral Bonduelle Vidro 270 Gramas,palmito pupunha integral bonduelle vidro 270 gramas,palmito,"O produto é palmito pupunha integral da marca Bonduelle. 'INT' foi expandido para 'Integral', e 'G' para 'Gramas'. A categoria 'palmito' é a mais adequada.",palmito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
8f0d437bdad20101ea55a5a61709d7916981dfdbad92be1024e7d0387c8d5ed2,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,COUVE MANTEIGA HIDROPONICA CAJURU UND,COUVE MANTEIGA HIDROPONICA CAJURU UND,Couve Manteiga Hidropônica Cajuru Unidade,couve manteiga hidroponica cajuru unidade,couve,O produto é couve manteiga hidropônica da marca Cajuru. 'UND' foi expandido para 'Unidade'. A categoria 'couve' é a mais adequada.,couve,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
ecafed17b5e1de57065bc41f97bbce7c07ef1bc273d0cb738cb1c125be0f4771,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,"ALI INF NESTLE 170G, GALINHA/LEGUMES","ALI INF NESTLE 170G, GALINHA/LEGUMES","Alimento Infantil Nestlé 170 Gramas, Galinha/Legumes","alimento infantil nestle 170 gramas, galinha/legumes",alimento pronto de bebe,O produto é alimento infantil da Nestlé. 'G' foi expandido para 'Gramas'. A categoria 'alimento pronto de bebe' é a mais adequada.,alimento pronto de bebe,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
d69a37c1fde6beeb2be386ae52dc575bf7e24f8d63e13875174e06c7a9e30639,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,SOPA INST VONO 17G MAND/CEB/SALSA,SOPA INST VONO 17G MAND/CEB/SALSA,Sopa Instantânea Vono 17 Gramas Mandioquinha/Cebola/Salsa,sopa instantanea vono 17 gramas mandioquinha/cebola/salsa,_RARE_,A categoria '_RARE_' foi utilizada pois não há uma categoria específica para este produto na lista fornecida. 'G' foi expandido para 'Gramas'.,preparo para sopa,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
1357124ed681136bfc6eaa0da05b521f7e4617381a63738606c25e018e293675,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,TALHER INOX TRAMONT IPANEMA UNID PRETO,TALHER INOX TRAMONT IPANEMA UNID PRETO,Talher Inox Tramontina Ipanema Unidade Preto,talher inox tramontina ipanema unidade preto,_RARE_,A categoria '_RARE_' foi utilizada pois não há uma categoria específica para este produto na lista fornecida. 'UNID' foi expandido para 'Unidade'.,talher,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
5452daab17e413cfe57476271f425cce58af88d296a9775f7bfbf30b520fa67a,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,51 ICE LATA GIN TONICA 269ML,51 ICE LATA GIN TONICA 269ML,51 Ice Lata Gin Tônica 269 Mililitros,51 ice lata gin tonica 269 mililitros,_RARE_,A categoria '_RARE_' foi utilizada pois não há uma categoria específica para este produto na lista fornecida. 'ML' foi expandido para 'Mililitros'.,bebida mista,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
82de93d9dfcafd180013d016986f8423e7c5f8a27fb0f14a37d2a6dfab568316,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,GELEIA MOCOTO ARISCO TP 220G T FRUT,GELEIA MOCOTO ARISCO TP 220G T FRUT,Geleia de Mocotó Arisco Tetra Pak 220 Gramas Tradicional Frutas,geleia de mocoto arisco tetra pak 220 gramas tradicional frutas,geleia de mocoto,"O produto é geleia de mocotó da marca Arisco. 'TP' foi expandido para 'Tetra Pak', e 'G' para 'Gramas'. A categoria 'geleia de mocoto' é a mais adequada.",geleia de mocoto,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
93151819248a3d4f43ce508a51f92e14d9866797e9fda3b6e28915b6dfd7ddbc,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,CJ TACA CRISTAL VINHO 6PC 580ML CRFH HO2,CJ TACA CRISTAL VINHO 6PC 580ML CRFH HO2,Conjunto Taça Cristal Vinho 6 Peças 580 Mililitros CRFH HO2,conjunto taca cristal vinho 6 pecas 580 mililitros crfh ho2,_RARE_,"A categoria '_RARE_' foi utilizada pois não há uma categoria específica para este produto na lista fornecida. 'PC' foi expandido para 'Peças', e 'ML' para 'Mililitros'.",taca,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
bc03db3f357ba3d0d82ee2854be72456db8d1da4527d165fc4b0b154bbf88059,e6ecfb3f-6a52-4f8f-a6fa-158f98a78401,DEO ROLL REXONA 50ML MASC ANTIBAC FRESH,DEO ROLL REXONA 50ML MASC ANTIBAC FRESH,Desodorante Roll-on Rexona 50 Mililitros Masculino Antibacterial Fresh,desodorante roll-on rexona 50 mililitros masculino antibacterial fresh,desodorante,O produto é um desodorante roll-on da Rexona. 'ML' foi expandido para 'Mililitros'. A categoria 'desodorante' é a mais adequada.,desodorante,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
0d4260086fe1d524081f64d6ba56453bae0b0cb4dff9caf1ed0772006b80e236,d30986a3-56c4-4738-9853-9d416dda43dc,FILE PEITO FGO BIG FRANGO TEMPD KG GRANEL,FILE PEITO FGO BIG FRANGO TEMPD KG GRANEL,Filé Peito Fogo Big Frango Temperado Quilograma Granel,file peito fogo big frango temperado quilograma granel,_RARE_,A descrição é ambígua e não se encaixa em nenhuma categoria específica. 'KG' foi expandido para 'Quilograma'.,carne de ave,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
6968cd6298f4d5444f72d4c49ec9d96bfeaaef03d226904dc830eda23f7a7c3d,d30986a3-56c4-4738-9853-9d416dda43dc,MINI BOLO SEVEN BOYS 35G CHOCOLATE,MINI BOLO SEVEN BOYS 35G CHOCOLATE,Mini Bolo Seven Boys 35 Gramas Chocolate,mini bolo seven boys 35 gramas chocolate,_RARE_,A categoria mais adequada não está na lista. 'G' foi expandido para 'Gramas'.,padaria e confeitaria industrializado,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
7624c09c568a2e2f8b968e3008ce73f44445184fc25360781a9c0820adafed45,d30986a3-56c4-4738-9853-9d416dda43dc,VH CHI CASIL D.DIABLO RES 750ML TTO CAB SAUV,VH CHI CASIL D.DIABLO RES 750ML TTO CAB SAUV,Vinícola Casa Valduga Diablo Reserva 750 Mililitros Tinto Cabernet Sauvignon,vinicola casa valduga diablo reserva 750 mililitros tinto cabernet sauvignon,_RARE_,"A descrição parece ser de um vinho, mas a categoria específica não está na lista. 'ML' foi expandido para 'Mililitros'.",vinho importado,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
f4ec2b6c50c52629aa6f0c68bf039e4a06f918f76257cea47c56c2bedcd25241,d30986a3-56c4-4738-9853-9d416dda43dc,CHOC TAB TALENTO RECH COOKIES GAROTO 90G,CHOC TAB TALENTO RECH COOKIES GAROTO 90G,Chocolate Tablete Talento Recheado Cookies Garoto 90 Gramas,chocolate tablete talento recheado cookies garoto 90 gramas,chocolate,O produto é um chocolate da Garoto. 'CHOC' foi expandido para 'Chocolate' e 'G' para 'Gramas'. A categoria 'chocolate' é a mais adequada.,chocolate,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
bd0e89af3e16ee722f596c85bfefe62b93d9bd4d5db6625356923874e5dd628c,d30986a3-56c4-4738-9853-9d416dda43dc,CHOC LACTA BCO BR 80G LAKA OREO,CHOC LACTA BCO BR 80G LAKA OREO,Chocolate Lacta Branco 80 Gramas Laka Oreo,chocolate lacta branco 80 gramas laka oreo,chocolate,O produto é um chocolate Lacta. 'CHOC' foi expandido para 'Chocolate' e 'G' para 'Gramas'. A categoria 'chocolate' é a mais adequada.,chocolate,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
8a79bf5aa548b3fc7777878bf226e3c01ab1ab84e295b5393da64d4f7df3c5e8,d30986a3-56c4-4738-9853-9d416dda43dc,CHOC NESTLE ALPINO DARK MILK 41  SMO 85G,CHOC NESTLE ALPINO DARK MILK 41  SMO 85G,Chocolate Nestlé Alpino Dark Milk 41% Cacau 85 Gramas,chocolate nestle alpino dark milk 41% cacau 85 gramas,chocolate,O produto é um chocolate Nestlé Alpino. 'CHOC' foi expandido para 'Chocolate' e 'G' para 'Gramas'. A categoria 'chocolate' é a mais adequada.,chocolate,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
e6d2479e1fd8461b892b5f4a9aa2f1788541f07b51b025dcdcdc3ea3e007dc3d,d30986a3-56c4-4738-9853-9d416dda43dc,CHOC HERSHEYS 82G-TA 40  CACAU M-AMARGO,CHOC HERSHEYS 82G-TA 40  CACAU M-AMARGO,Chocolate Hershey's 82 Gramas 40% Cacau Meio Amargo,chocolate hershey's 82 gramas 40% cacau meio amargo,chocolate,O produto é um chocolate Hershey's. 'CHOC' foi expandido para 'Chocolate' e 'G' para 'Gramas'. A categoria 'chocolate' é a mais adequada.,chocolate,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
5333212c33a427664e086caa661ead50fd67d5f14ab1631fa1de38a0115512fe,d30986a3-56c4-4738-9853-9d416dda43dc,BOLINHO BAUDUCCO GOTAS CHOC 40G,BOLINHO BAUDUCCO GOTAS CHOC 40G,Bolinho Bauducco Gotas Chocolate 40 Gramas,bolinho bauducco gotas chocolate 40 gramas,_RARE_,A categoria mais adequada não está na lista. 'CHOC' foi expandido para 'Chocolate' e 'G' para 'Gramas'.,padaria e confeitaria industrializado,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
d816acffdf0d36444307cd5875ab2db5600e6294f9d9193b6c53bc637b040fc7,d30986a3-56c4-4738-9853-9d416dda43dc,CHOC WAFER KIT KAT 34.6G COOKIE CR MOMEN,CHOC WAFER KIT KAT 34.6G COOKIE CR MOMEN,Chocolate Wafer Kit Kat 34.6 Gramas Cookie Crunch Momentos,chocolate wafer kit kat 34.6 gramas cookie crunch momentos,chocolate,O produto é um chocolate Kit Kat. 'CHOC' foi expandido para 'Chocolate' e 'G' para 'Gramas'. A categoria 'chocolate' é a mais adequada.,chocolate,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
77322d50f23fc7b612ea47ab3ca59793a8ea8aa946c90fc232f3d234b3cf7340,d30986a3-56c4-4738-9853-9d416dda43dc,CHOC BARRA MILKA 100G ALPINE WHITE,CHOC BARRA MILKA 100G ALPINE WHITE,Chocolate Barra Milka 100 Gramas Alpine White,chocolate barra milka 100 gramas alpine white,chocolate,O produto é um chocolate Milka. 'CHOC' foi expandido para 'Chocolate' e 'G' para 'Gramas'. A categoria 'chocolate' é a mais adequada.,chocolate,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
5d9f76969454ae857d3e031d06ca9d3e830581e2ff881b1da5b9d7158fffcd4c,d891dccb-5da1-461e-966c-3d81841e500a,BATATA FRITA OND RUFFLES ELMA CHIPS  40G,BATATA FRITA OND RUFFLES ELMA CHIPS  40G,Batata Frita Ondulada Ruffles Elma Chips 40 Gramas,batata frita ondulada ruffles elma chips 40 gramas,_RARE_,O produto é um salgadinho de batata. Não há categoria específica para este tipo de produto na lista fornecida.  'G' foi expandido para 'Gramas'.,aperitivo,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
9a0927e25b1b41444be1eab3d4841ba0beb4d5216b953fc828aa35a4de680c79,d891dccb-5da1-461e-966c-3d81841e500a,BATATA PALHA EX.FINA CEB SALSA YOKI 100G,BATATA PALHA EX.FINA CEB SALSA YOKI 100G,Batata Palha Extra Fina Cebola Salsa Yoki 100 Gramas,batata palha extra fina cebola salsa yoki 100 gramas,_RARE_,O produto é um salgadinho de batata palha. Não há categoria específica para este tipo de produto na lista fornecida. 'G' foi expandido para 'Gramas'.,vegetal em palha,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
4de81ef8cec9847150705e3de45e90b372d6fa917e591b4df08da685c158df4e,d891dccb-5da1-461e-966c-3d81841e500a,BATATA LISA LAYS SOUR CREAM     PE   80G,BATATA LISA LAYS SOUR CREAM     PE   80G,Batata Lisa Lays Sour Cream Pacote 80 Gramas,batata lisa lays sour cream pacote 80 gramas,_RARE_,O produto é um salgadinho de batata. Não há categoria específica para este tipo de produto na lista fornecida. 'PE' foi expandido para 'Pacote' e 'G' para 'Gramas'.,aperitivo,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
0bba53cc91bdfcc87b37c04b8eac450a0b277e3bb19e74398b339d8659778b0a,d891dccb-5da1-461e-966c-3d81841e500a,PAO FORMA PULLMAN 450G GRAOS CAST 100 INTEGRAL,PAO FORMA PULLMAN 450G GRAOS CAST 100 INTEGRAL,Pão Forma Pullman 450 Gramas Grãos Castanha 100% Integral,pao forma pullman 450 gramas graos castanha 100% integral,padaria e confeitaria fresca,O produto é um pão integral. 'G' foi expandido para 'Gramas'. A categoria 'padaria e confeitaria fresca' é a mais adequada.,padaria e confeitaria industrializado,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
519fdb8e7fa19f660742cf1c8da9063395b58452f6a26209948b0f94152c20b4,d891dccb-5da1-461e-966c-3d81841e500a,PAO AUSTRALIANO WICKBOLD 500G DO FORNO INTEG,PAO AUSTRALIANO WICKBOLD 500G DO FORNO INTEG,Pão Australiano Wickbold 500 Gramas do Forno Integral,pao australiano wickbold 500 gramas do forno integral,padaria e confeitaria fresca,O produto é um pão integral. 'G' foi expandido para 'Gramas'. A categoria 'padaria e confeitaria fresca' é a mais adequada.,padaria e confeitaria industrializado,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
38913c72169fa77872cea10ce1a4f3740d7dbc36533b9cfa7f309f6661eb19f9,d891dccb-5da1-461e-966c-3d81841e500a,QA PAO DE ALHO COM QUEIJO BOL 300G,QA PAO DE ALHO COM QUEIJO BOL 300G,Pão de Alho com Queijo Bola 300 Gramas,pao de alho com queijo bola 300 gramas,padaria e confeitaria fresca,O produto é um pão de alho com queijo. 'G' foi expandido para 'Gramas'. A categoria 'padaria e confeitaria fresca' é a mais adequada.,padaria e confeitaria industrializado,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
b20a2044f169783bd7bf0d6f4cd66466c394d5c2fb05481f92597b40fafb1e1a,d891dccb-5da1-461e-966c-3d81841e500a,PAD PAO HOT DOG G BOYS C/GERG KG,PAD PAO HOT DOG G BOYS C/GERG KG,Pão Hot Dog Grande Boys com Gergelim Quilograma,pao hot dog grande boys com gergelim quilograma,padaria e confeitaria fresca,"O produto é um pão de hot dog. 'PAD' foi expandido para 'Pão', 'G' para 'Grande', 'C/' para 'Com', e 'KG' para 'Quilograma'. A categoria 'padaria e confeitaria fresca' é a mais adequada.",padaria e confeitaria fresca,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
9b9f973439c37f579a90899b4946e95c165ca4d8de66924cbef49079c7d59b74,d891dccb-5da1-461e-966c-3d81841e500a,PAO QJO CONG TRAD SABOR MINAS 400G,PAO QJO CONG TRAD SABOR MINAS 400G,Pão de Queijo Congelado Tradicional Sabor Minas 400 Gramas,pao de queijo congelado tradicional sabor minas 400 gramas,_RARE_,"O produto é um pão de queijo congelado. 'QJO' foi expandido para 'Queijo', 'CONG' para 'Congelado', 'TRAD' para 'Tradicional', e 'G' para 'Gramas'. A categoria 'padaria e confeitaria congelada' é a mais adequada, embora não esteja na lista fornecida.",massa de pao de queijo,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
097459d52da885f4fd1b7bfefda58d4e0e4d42083768e185b2673c8cb2a5e120,d891dccb-5da1-461e-966c-3d81841e500a,BEB ALC MISTA SKOL BEATS SENSES LT 269ML,BEB ALC MISTA SKOL BEATS SENSES LT 269ML,Bebida Alcoólica Mista Skol Beats Senses Litro 269 Mililitros,bebida alcoolica mista skol beats senses litro 269 mililitros,outra bebida,"O produto é uma bebida alcoólica mista. 'BEB ALC MISTA' foi expandido para 'Bebida Alcoólica Mista', 'LT' para 'Litro', e 'ML' para 'Mililitros'. A categoria 'outra bebida' é a mais adequada.",bebida mista,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
2d13601a84a01e95123a309357f25ec742a07b38c38758b1f6e489d9269fc22c,d891dccb-5da1-461e-966c-3d81841e500a,BISC RECH DOCE DE LEITE MARILAN 90G,BISC RECH DOCE DE LEITE MARILAN 90G,Biscoito Recheado Doce de Leite Marilan 90 Gramas,biscoito recheado doce de leite marilan 90 gramas,biscoito,"O produto é um biscoito recheado. 'BISC' foi expandido para 'Biscoito', e 'G' para 'Gramas'. A categoria 'biscoito' é a mais adequada.",biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
882adce0ae844dc77eb559dd1659ac18ae317a794154ab2ccccefe1aaf0b0b37,a285183e-8055-4dc9-a799-9b05883c3167,BISC PIRAQUE CREAM CRACKER AGUA/SAL 184G,BISC PIRAQUE CREAM CRACKER AGUA/SAL 184G,Biscoito Piraquê Cream Cracker Água/Sal 184 Gramas,biscoito piraque cream cracker agua/sal 184 gramas,biscoito,O produto é um biscoito Cream Cracker. 'BISC' foi expandido para 'Biscoito' e 'G' para 'Gramas'. A categoria 'biscoito' é a mais adequada.,biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
b7be9645d81fb480dceb37e8bd1d184c7a14b90df43a65663cde5de63dac1544,a285183e-8055-4dc9-a799-9b05883c3167,BISC BAUDUCCO WAFER CHOCOLATE PCT 140G,BISC BAUDUCCO WAFER CHOCOLATE PCT 140G,Biscoito Bauducco Wafer Chocolate Pacote 140 Gramas,biscoito bauducco wafer chocolate pacote 140 gramas,biscoito,"O produto é um biscoito wafer de chocolate. 'BISC' foi expandido para 'Biscoito' e 'PCT' para 'Pacote', e 'G' para 'Gramas'. A categoria 'biscoito' é a mais adequada.",biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
338ecc4d4d9e46920bdbfe9351fbfdfc421bd08a5ef19c9b24c69e6944fafe62,a285183e-8055-4dc9-a799-9b05883c3167,BISC MAIZENA INT VITARELLA PC 350G,BISC MAIZENA INT VITARELLA PC 350G,Biscoito Maizena Integral Vitarella Pacote 350 Gramas,biscoito maizena integral vitarella pacote 350 gramas,biscoito,"O produto é um biscoito integral. 'BISC' foi expandido para 'Biscoito', 'INT' para 'Integral', e 'PC' para 'Pacote', e 'G' para 'Gramas'. A categoria 'biscoito' é a mais adequada.",biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
7187596d9993027398b1e516508665d6067df107eb1915b760bc890f51edc75e,a285183e-8055-4dc9-a799-9b05883c3167,BISC SALG CLUB SOCIAL 80G CROSTINI TOMATE E SALSA,BISC SALG CLUB SOCIAL 80G CROSTINI TOMATE E SALSA,Biscoito Salgado Club Social 80 Gramas Crostini Tomate e Salsa,biscoito salgado club social 80 gramas crostini tomate e salsa,biscoito,O produto é um biscoito salgado. 'BISC' foi expandido para 'Biscoito' e 'G' para 'Gramas'. A categoria 'biscoito' é a mais adequada.,biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
326d4f6f9334d5d25f1756c2fc2833a927c4bd5fe820da8fd3054aa774a58f22,a285183e-8055-4dc9-a799-9b05883c3167,BISC NESTLE 126G BONO RECHEIO MORANGO,BISC NESTLE 126G BONO RECHEIO MORANGO,Biscoito Nestlé 126 Gramas Bono Recheio Morango,biscoito nestle 126 gramas bono recheio morango,biscoito,O produto é um biscoito recheado. 'BISC' foi expandido para 'Biscoito' e 'G' para 'Gramas'. A categoria 'biscoito' é a mais adequada.,biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
0534b139e995e191c149a735ab3940a5c6e427e65fdbf7f13f2e432272f4fbb2,a285183e-8055-4dc9-a799-9b05883c3167,BISC COOKIE NEST NESFIT 60G CACAU AVEIA MEL,BISC COOKIE NEST NESFIT 60G CACAU AVEIA MEL,Biscoito Cookie Nestlé Nesfit 60 Gramas Cacau Aveia Mel,biscoito cookie nestle nesfit 60 gramas cacau aveia mel,biscoito,O produto é um biscoito tipo cookie. 'BISC' foi expandido para 'Biscoito' e 'G' para 'Gramas'. A categoria 'biscoito' é a mais adequada.,biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
48b9bfd41e56a992b6ce45da619092ed57cf5a3127e1f422197740328826e326,a285183e-8055-4dc9-a799-9b05883c3167,"BISC RICHESTER AMORI WAF 100g, BAUNILHA","BISC RICHESTER AMORI WAF 100g, BAUNILHA","Biscoito Richer Amori Wafer 100 gramas, Baunilha","biscoito richer amori wafer 100 gramas, baunilha",biscoito,O produto é um biscoito wafer. 'BISC' foi expandido para 'Biscoito' e 'g' para 'gramas'. A categoria 'biscoito' é a mais adequada.,biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
0f2d6ce3ad030446867a0edaf80fbec188bb472a763dabe4e8828c4ba42f39ce,a285183e-8055-4dc9-a799-9b05883c3167,BISC AMANT EDWIGES COOKIES PEPPA LT 100G,BISC AMANT EDWIGES COOKIES PEPPA LT 100G,Biscoito Amant Edwiges Cookies Peppa Litro 100 Gramas,biscoito amant edwiges cookies peppa litro 100 gramas,_RARE_,"Há uma inconsistência na unidade de medida (Litro para biscoito). 'BISC' foi expandido para 'Biscoito', 'LT' para 'Litro' e 'G' para 'Gramas'.  A categoria '_RARE_' foi utilizada devido à inconsistência.",biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
6fb5f48f78d4714d4818356bc80a2980da55a1d79f6ff6b5fbe0ba82b554fc5f,a285183e-8055-4dc9-a799-9b05883c3167,BISC ISABELA TORTINHAS MOUSSE 130G DOCE LEITE,BISC ISABELA TORTINHAS MOUSSE 130G DOCE LEITE,Biscoito Isabela Tortinhas Mousse 130 Gramas Doce de Leite,biscoito isabela tortinhas mousse 130 gramas doce de leite,biscoito,O produto é um biscoito tipo tortinha de mousse. 'BISC' foi expandido para 'Biscoito' e 'G' para 'Gramas'. A categoria 'biscoito' é a mais adequada.,biscoito,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
663e67fd485e82bf3393d594f111cf95f8b819449358d636e54a2a1bfb84b668,a285183e-8055-4dc9-a799-9b05883c3167,"SABAO PO TIXAN YPE SCH 4KG, MACIEZ, .","SABAO PO TIXAN YPE SCH 4KG, MACIEZ, .","Sabão Pó Tixan Ype Sch 4 Quilogramas, Maciez, .","sabao po tixan ype sch 4 quilogramas, maciez, .",lava roupas,O produto é um sabão em pó. 'KG' foi expandido para 'Quilogramas'. A categoria 'lava roupas' é a mais adequada.,lava roupas,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
9f18554dbace026c8da5fdc98dcebe601787b8eb30ac4dc551ef85984295fba0,d25cc888-8669-4329-8aa1-b74ed1cbe5fa,PAPEL HIG NEVE TOQUE FD 30M L12P11 NEUTRO,PAPEL HIG NEVE TOQUE FD 30M L12P11 NEUTRO,Papel Higiênico Neve Toque Fofo 30 Metros L12P11 Neutro,papel higienico neve toque fofo 30 metros l12p11 neutro,papel higienico,"O produto é papel higiênico da marca Neve.  A descrição original contém abreviações como 'HIG' (Higiênico), 'FD' (Fofo), 'M' (Metros), e 'L12P11' (que não foi expandido por não haver informação suficiente). A categoria 'papel higienico' é a mais adequada.",papel higienico,gemini-1.5-flash-latest,0.0,v1,DRI_L0size250_Nc119_Seed292,10
