run_id,l0_target_size,selection_order_in_l0,original_index,text_sample,true_label_sample,assigned_semantic_cluster_id,selection_reason_code,selection_score_value
DRI_L0size30000_Nc622_Seed30042,30000,3625,12955,ESPUMA EASY DRINKS CAJA 260G,cobertura pronta,48,intra_novelty_relevance,0.044611835152421626
DRI_L0size30000_Nc622_Seed30042,30000,3626,137458,DAMASCO SECO FELIZ              PE 150GR,outra fruta,48,intra_novelty_relevance,0.04448850446838145
DRI_L0size30000_Nc622_Seed30042,30000,3627,159528,DT LOUCA LIMPOL CRIS CRIST 6UN,detergente,48,intra_novelty_relevance,0.04444952451054463
DRI_L0size30000_Nc622_Seed30042,30000,3628,537,MOP LIMPA VIDROS LRANJA UNICO,outro utensilio de limpeza,48,intra_novelty_relevance,0.04435381670986286
DRI_L0size30000_Nc622_Seed30042,30000,3629,47321,BRINQ CORNETA APOLO N2,outro bazar e departamentos,48,intra_novelty_relevance,0.044276021503764
DRI_L0size30000_Nc622_Seed30042,30000,3630,58049,BUQUE FLORES REIJERS VARIADAS,plantas e sementes,48,intra_novelty_relevance,0.04422513746840112
DRI_L0size30000_Nc622_Seed30042,30000,3631,85233,"AMACIANTE MON BIJOU L2P1.8ML, MAGIA",amaciante,48,intra_novelty_relevance,0.04419103295134787
DRI_L0size30000_Nc622_Seed30042,30000,3632,108552,BALY ENERGY DRINK PRETO 473ML,energetico,48,intra_novelty_relevance,0.04415988236320702
DRI_L0size30000_Nc622_Seed30042,30000,3633,16701,COQUETEL CANTINA DA SERRA VHO TTO 880ML,bebida mista,48,intra_novelty_relevance,0.04415023959138656
DRI_L0size30000_Nc622_Seed30042,30000,3634,61775,ALMOFADA NATALINA DIVERSOS,almofada,48,intra_novelty_relevance,0.04402512345588967
DRI_L0size30000_Nc622_Seed30042,30000,3635,161506,SUPLEMENTO VITAM YAKULT TAFFMAN 110ML,suplemento alimentar,48,intra_novelty_relevance,0.04402465145919732
DRI_L0size30000_Nc622_Seed30042,30000,3636,106020,AROMATIZANTE FOLHA 4CAR  CARRO NOVO,automotivo,48,intra_novelty_relevance,0.043944076333503154
DRI_L0size30000_Nc622_Seed30042,30000,3637,167818,ROTISS CAPPUCCINO ALPINO 180ML,prato pronto,48,intra_novelty_relevance,0.04382520931836039
DRI_L0size30000_Nc622_Seed30042,30000,3638,33527,SACOS ASSA RAPIDO COZINHA 10UN WYDA PPP,saco para assar,48,intra_novelty_relevance,0.04365433507760641
DRI_L0size30000_Nc622_Seed30042,30000,3639,47738,CESTO ORGANIZADOR COM POM POM,caixa organizadora,48,intra_novelty_relevance,0.04352765271611063
DRI_L0size30000_Nc622_Seed30042,30000,3640,39030,COSTELA SUINO SALGADA GNEL,carne suina,48,intra_novelty_relevance,0.04315551273307994
DRI_L0size30000_Nc622_Seed30042,30000,3641,168866,KIT MIX SUCULENTAS DECORADO PT11,plantas e sementes,48,intra_novelty_relevance,0.043103162418018086
DRI_L0size30000_Nc622_Seed30042,30000,3642,149276,ENX BUC ORALB COMPLETE HORTE L500P300,enxaguante bucal,48,intra_novelty_relevance,0.04307850318862889
DRI_L0size30000_Nc622_Seed30042,30000,3643,172291,KIT SH275ML COND175ML NIELY GOLD QUERATINA REC,kit para cabelos,48,intra_novelty_relevance,0.04295913931837789
DRI_L0size30000_Nc622_Seed30042,30000,3644,7476,ROLO 3M FOL.ADESIVA SCOTCH BRITE,fita adesiva,48,intra_novelty_relevance,0.04279869981506598
DRI_L0size30000_Nc622_Seed30042,30000,3645,7041,KIT 3 CUECAS SLIP POLO WORLD 103 M,cueca,48,intra_novelty_relevance,0.042780982615643906
DRI_L0size30000_Nc622_Seed30042,30000,3646,111441,EPISOL COL MEDIO FPS70 40ML,protetor solar,48,intra_novelty_relevance,0.042427637367831054
DRI_L0size30000_Nc622_Seed30042,30000,3647,146639,"INSETICIDA MORTEIN AER 360ml, AC TOTAL",inseticida,48,intra_novelty_relevance,0.041975119319022196
DRI_L0size30000_Nc622_Seed30042,30000,3648,110459,MARG DELICIA PROMOCIONAL LV500 PG450G UN,margarina,48,intra_novelty_relevance,0.04186030380021489
DRI_L0size30000_Nc622_Seed30042,30000,3649,37341,CHRISTMAS CARAMEL STICK 600GR,produto sazonal,48,intra_novelty_relevance,0.04168609211009733
DRI_L0size30000_Nc622_Seed30042,30000,3650,16016,CAPS CAF LOR EXPR CARAM FL C10 52G,cafe,48,intra_novelty_relevance,0.04166054644439314
DRI_L0size30000_Nc622_Seed30042,30000,3651,38109,DRIP COFFEE 3 COR GOURMET 10G M. MINAS,cafe,48,intra_novelty_relevance,0.041626599367006356
DRI_L0size30000_Nc622_Seed30042,30000,3652,109815,MAION HELLMANNS SQUEEZE SUPREME 330g,maionese,48,intra_novelty_relevance,0.04149216736843187
DRI_L0size30000_Nc622_Seed30042,30000,3653,147394,LAS SEAR PARI FG  600G,lasanha congelada,48,intra_novelty_relevance,0.04145925111141346
DRI_L0size30000_Nc622_Seed30042,30000,3654,88049,SALSINHA CAMPO ALEGRE 80G HIG,salsa,48,intra_novelty_relevance,0.041268640641823603
DRI_L0size30000_Nc622_Seed30042,30000,3655,41295,DROP S FREEGELLS UNID EUCALIPTO,bala,48,intra_novelty_relevance,0.04119511042964743
DRI_L0size30000_Nc622_Seed30042,30000,3656,136631,LAMPADA ELETR 3U 25W 220V GALAXY,lampada,48,intra_novelty_relevance,0.04117675035008986
DRI_L0size30000_Nc622_Seed30042,30000,3657,57922,FORM PAP REGINA N5 PC-100UN BCA,forma culinaria,48,intra_novelty_relevance,0.04106414489303189
DRI_L0size30000_Nc622_Seed30042,30000,3658,19731,PROTETOR/VEDA PORTA ALKLIN MARROM,outro bazar e departamentos,48,intra_novelty_relevance,0.04101801712578188
DRI_L0size30000_Nc622_Seed30042,30000,3659,79960,NAFTALINA SAMPA CLEAN 24G,naftalina,48,intra_novelty_relevance,0.04065101962514407
DRI_L0size30000_Nc622_Seed30042,30000,3660,121537,ACTIVIA FRAMBOESA/HI FRAMB/HIBISCO,iogurte,48,intra_novelty_relevance,0.04064821054830255
DRI_L0size30000_Nc622_Seed30042,30000,3661,112225,CONDIM ALHEIRO CHIMICHURRI 20G-FR TRAD,tempero pronto,48,intra_novelty_relevance,0.040493565599362735
DRI_L0size30000_Nc622_Seed30042,30000,3662,128067,GINO CANESTEN 500MG C1 COMP APLIC BAYER,outro farma,48,intra_novelty_relevance,0.04008541735115581
DRI_L0size30000_Nc622_Seed30042,30000,3663,79654,AZT GREGA PRETA FATI KALAMATA 520G,azeite de oliva,48,intra_novelty_relevance,0.040032776237773654
DRI_L0size30000_Nc622_Seed30042,30000,3664,117531,MOLETOM ZIPER DSN 3RS2693 INFA MNMK MSC,cardigan/sueter,48,intra_novelty_relevance,0.040017902249462105
DRI_L0size30000_Nc622_Seed30042,30000,3665,105629,PULLOVER PP TEX GOLA V VDE 190703 FIOI22,cardigan/sueter,48,intra_novelty_relevance,0.04000957915986306
DRI_L0size30000_Nc622_Seed30042,30000,3666,20890,CAPS LUNGO TOPCHEF 50GR,cafe,48,intra_novelty_relevance,0.039955253057706905
DRI_L0size30000_Nc622_Seed30042,30000,3667,121401,BOMB ARCOR BONOBON 750G-PC BRIGAD,bombom,48,intra_novelty_relevance,0.03981956257324916
DRI_L0size30000_Nc622_Seed30042,30000,3668,167182,LAV ROUPAS OMO 900ML FINAS DELICADA BEBE,lava roupas,48,intra_novelty_relevance,0.03975881205668698
DRI_L0size30000_Nc622_Seed30042,30000,3669,138598,LIRIO ESPECIAL  PT15,plantas e sementes,48,intra_novelty_relevance,0.0395849320158996
DRI_L0size30000_Nc622_Seed30042,30000,3670,87813,WAFER ISABELA CHOCKS COB. CHOCO PE   63G,biscoito,48,intra_novelty_relevance,0.039364008596446676
DRI_L0size30000_Nc622_Seed30042,30000,3671,21461,SORO FISIO SORIMAX 240ML FARMAX,outro farma,48,intra_novelty_relevance,0.03911134501746388
DRI_L0size30000_Nc622_Seed30042,30000,3672,40570,APER CAMPARI BITTER 900ML,aperitivo,48,intra_novelty_relevance,0.03909082474397277
DRI_L0size30000_Nc622_Seed30042,30000,3673,61994,GRANU CROCANT DECORACAO DR OETKER 130G,cobertura pronta,48,intra_novelty_relevance,0.03908221695823891
DRI_L0size30000_Nc622_Seed30042,30000,3674,90155,CAIXA ORG BEL ORDENE TRAVA NUVEM 30L,iogurte,48,intra_novelty_relevance,0.0390022670265955
DRI_L0size30000_Nc622_Seed30042,30000,3675,1636,TIGELA AMERICANO COM TAMPA 600ML PL,outro utensilio de cozinha,48,intra_novelty_relevance,0.03893850872252604
DRI_L0size30000_Nc622_Seed30042,30000,3676,1473,ESPETO TULIPA FRANG MIMI 480G,carne de ave,48,intra_novelty_relevance,0.03891194362702999
DRI_L0size30000_Nc622_Seed30042,30000,3677,2349,ACENDEDOR FIAT LUX 4 PASTILHAS  FC  60GR,acendedor,48,intra_novelty_relevance,0.038892130909317806
DRI_L0size30000_Nc622_Seed30042,30000,3678,29850,PANET BAUDUC 107G CHOCOTTONE BITES,panificacao natal,48,intra_novelty_relevance,0.03870695329843821
DRI_L0size30000_Nc622_Seed30042,30000,3679,70717,ANTI MOFO LIMPPANO 230G SONHO INFANCIA,outro produto de limpeza domestica,48,intra_novelty_relevance,0.038386115914639085
DRI_L0size30000_Nc622_Seed30042,30000,3680,57767,LIMPADOR SECAR 120ML PERFUMADO ORQUIDEA CARIBE,aromatizador,48,intra_novelty_relevance,0.038316306760803734
DRI_L0size30000_Nc622_Seed30042,30000,3681,51620,LIP BALM LAT TUR DA MONI TUTI FRUIT 8G,produto labial,48,intra_novelty_relevance,0.038088614480412224
DRI_L0size30000_Nc622_Seed30042,30000,3682,141515,COXINHA ASA M MOST NABRASA 800GR CO,carne de ave,48,intra_novelty_relevance,0.038003566787722265
DRI_L0size30000_Nc622_Seed30042,30000,3683,136691,PACK 6SAB PALM ALOE ALOE 510G,sabonete,48,intra_novelty_relevance,0.03789851584275107
DRI_L0size30000_Nc622_Seed30042,30000,3684,143737,FILTRO POLIPROPILENO 103 COOP C30,coador,48,intra_novelty_relevance,0.03788646008031813
DRI_L0size30000_Nc622_Seed30042,30000,3685,122465,TEMPERO TOMILHO YOKI NAC 10G,tempero pronto,48,intra_novelty_relevance,0.03788412656299915
DRI_L0size30000_Nc622_Seed30042,30000,3686,109443,KLEENEX BOL MISTO AF BRANCO 4UN,kiwi,48,intra_novelty_relevance,0.03786336374423637
DRI_L0size30000_Nc622_Seed30042,30000,3687,126973,BOMBA BESTWAY MANUAL 30CM 62002,outro bazar e departamentos,48,intra_novelty_relevance,0.0378311546341351
DRI_L0size30000_Nc622_Seed30042,30000,3688,46418,PIJAMA MANGA LONGA INFANTIL ME,pijama,48,intra_novelty_relevance,0.03778584493738944
DRI_L0size30000_Nc622_Seed30042,30000,3689,15374,SANDALIA BB MINNI26796 RS 17/24 G23,sandalia,48,intra_novelty_relevance,0.03765358131393473
DRI_L0size30000_Nc622_Seed30042,30000,3690,124351,"BOLINHO SEVEN BOYS 30G, LJA, .",padaria e confeitaria industrializado,48,intra_novelty_relevance,0.03759213908137421
DRI_L0size30000_Nc622_Seed30042,30000,3691,82107,"COMEDOURO POLYMER P/CAES OSSO 0,75L",outro pet shop,48,intra_novelty_relevance,0.03738690094237416
DRI_L0size30000_Nc622_Seed30042,30000,3692,150673,QUEI RALADO KUNZLER BRASILEIRINHO TROPICAL 40g,queijo,48,intra_novelty_relevance,0.03724623681333137
DRI_L0size30000_Nc622_Seed30042,30000,3693,90872,KIT 3 CALCINHAS HELLO KITY INF. T4,calcinha,48,intra_novelty_relevance,0.03718722099309989
DRI_L0size30000_Nc622_Seed30042,30000,3694,174038,ACAFRAO COSTUME SAUD 40G,outro condimento,48,intra_novelty_relevance,0.036955441116788744
DRI_L0size30000_Nc622_Seed30042,30000,3695,165306,PALITOS GABOARDI PREMIUM BAM.   CX  80UN,palito de dentes,48,intra_novelty_relevance,0.03695157826998171
DRI_L0size30000_Nc622_Seed30042,30000,3696,10630,MASS PASTEL SO MASSAS 1K ROLO,massa fresca,48,intra_novelty_relevance,0.03661330674021068
DRI_L0size30000_Nc622_Seed30042,30000,3697,85420,ANTHURIUM RED SUC P9  PT09,plantas e sementes,48,intra_novelty_relevance,0.036555348452996836
DRI_L0size30000_Nc622_Seed30042,30000,3698,29155,ESPON BANH PONJITA ESF PROF,esponja de banho,48,intra_novelty_relevance,0.03648127323280727
DRI_L0size30000_Nc622_Seed30042,30000,3699,80162,"ANT SEP LISTERINE 250, COOL MINT",enxaguante bucal,48,intra_novelty_relevance,0.03638281547719028
DRI_L0size30000_Nc622_Seed30042,30000,3700,39295,MICRO ONDAS LG 30 LITROS PRETO 127V,micro-ondas,48,intra_novelty_relevance,0.0362189020632287
DRI_L0size30000_Nc622_Seed30042,30000,3701,118171,AMENDOA SEM CASCA 150G CRFO,"nozes, castanhas e outras oleaginosas",48,intra_novelty_relevance,0.03610046181534117
DRI_L0size30000_Nc622_Seed30042,30000,3702,85374,VEGGIE CHIPS S/GLUTEN FIT F TOM/MANJ,aperitivo,48,intra_novelty_relevance,0.035866756496725806
DRI_L0size30000_Nc622_Seed30042,30000,3703,91156,MUSGO VARIADO C13,plantas e sementes,48,intra_novelty_relevance,0.03544328149937943
DRI_L0size30000_Nc622_Seed30042,30000,3704,55556,SOBREMESA CHANDELLE PACOCA 180G,iogurte,48,intra_novelty_relevance,0.03508341674747937
DRI_L0size30000_Nc622_Seed30042,30000,3705,36910,FRALD POMPOM DERMA PROTEK JUMBO GD 24UN,fralda,48,intra_novelty_relevance,0.03478115588057535
DRI_L0size30000_Nc622_Seed30042,30000,3706,46373,OVOMALTINE SACH 190G FLOCOS CROCANTE,achocolatado,48,intra_novelty_relevance,0.03468100560778237
DRI_L0size30000_Nc622_Seed30042,30000,3707,40685,PLT MN BENA SUCUL P6,plantas e sementes,48,intra_novelty_relevance,0.034653556435264195
DRI_L0size30000_Nc622_Seed30042,30000,3708,62773,NESCAFE D.GUSTO 16C AU LAIT DES.CX  160G,cafe,48,intra_novelty_relevance,0.034612219848734214
DRI_L0size30000_Nc622_Seed30042,30000,3709,66739,WAFE BAUD MAXI CHOCO 117G,biscoito,48,intra_novelty_relevance,0.03446420269082619
DRI_L0size30000_Nc622_Seed30042,30000,3710,126022,AP PRESSAO DIG AUT BRACO BSP11 G-TECH AC,_RARE_,48,intra_novelty_relevance,0.03445067812840127
DRI_L0size30000_Nc622_Seed30042,30000,3711,57343,MIX NATURES HEART NUTTY BERRY    PCT 25G,demais funcionais e restritivos,48,intra_novelty_relevance,0.03439078059064981
DRI_L0size30000_Nc622_Seed30042,30000,3712,82549,TOALHAS UMEDECIDAS DE LIMPEZA FACIAL VIT,lenco umedecido,48,intra_novelty_relevance,0.0341826654893979
DRI_L0size30000_Nc622_Seed30042,30000,3713,116597,BEGONIA REX PT17,plantas e sementes,48,intra_novelty_relevance,0.03418217031193345
DRI_L0size30000_Nc622_Seed30042,30000,3714,46576,G VAL BETAMETASONA POMADA 30G MEDLEY,outro farma,48,intra_novelty_relevance,0.03395252703702646
DRI_L0size30000_Nc622_Seed30042,30000,3715,92967,KIT EICO CABELOS LONGOS  SHA 800ML   CON,kit para cabelos,48,intra_novelty_relevance,0.03384256050616843
DRI_L0size30000_Nc622_Seed30042,30000,3716,20100,G BISSULF CLOPIDOGREL 75MG C30COMP EURO,outro farma,48,intra_novelty_relevance,0.033707328179109854
DRI_L0size30000_Nc622_Seed30042,30000,3717,5364,CROMO COPA 2022 10 ENV E ALB BROC,livro/revista,48,intra_novelty_relevance,0.03366275517755711
DRI_L0size30000_Nc622_Seed30042,30000,3718,16395,"GARRAFA ESPORTIVA EPIC 3,7L GRAFITE",recipientes,48,intra_novelty_relevance,0.0330988564226042
DRI_L0size30000_Nc622_Seed30042,30000,3719,173559,EXTRATO STAND UP PRE 140GR,extrato de tomate,48,intra_novelty_relevance,0.033093246098417586
DRI_L0size30000_Nc622_Seed30042,30000,3720,71866,ACELGA IN NAT. ORG.VIVARIS        AV 1UN,acelga,48,intra_novelty_relevance,0.033009631109417154
DRI_L0size30000_Nc622_Seed30042,30000,3721,65062,REFRI SPRITE ORIG SLEEK 220ML,refrigerante,48,intra_novelty_relevance,0.032833617352675634
DRI_L0size30000_Nc622_Seed30042,30000,3722,4850,ROSQUINHA SUSPIR.AMANTEIGADA    PE 180GR,biscoito,48,intra_novelty_relevance,0.03282620341830085
DRI_L0size30000_Nc622_Seed30042,30000,3723,116839,OVINHO MONTEVERGINE RECH TRUFA 85G,ovo de pascoa,48,intra_novelty_relevance,0.032778399616050946
DRI_L0size30000_Nc622_Seed30042,30000,3724,103892,ROCAMBOLE FOLHADO PASSAS FRANC 90GR,padaria e confeitaria industrializado,48,intra_novelty_relevance,0.03259897892336738
DRI_L0size30000_Nc622_Seed30042,30000,3725,53242,ADUBO CONCENTRADO 04 14 08  WEST 138 ML,humus ou terra para jardinagem,48,intra_novelty_relevance,0.032569608245610136
DRI_L0size30000_Nc622_Seed30042,30000,3726,21032,JG PANELAS ALUM 4PCS VERMELHO TURIM,panela,48,intra_novelty_relevance,0.0325339710153937
DRI_L0size30000_Nc622_Seed30042,30000,3727,153736,"VALE FRETE                 REF 9,90",insumo,48,intra_novelty_relevance,0.03242164580328585
DRI_L0size30000_Nc622_Seed30042,30000,3728,8013,"WAFER KIT KAT MINI MOMENTS COOK CREAM 34,6g",biscoito,48,intra_novelty_relevance,0.03239104655709191
DRI_L0size30000_Nc622_Seed30042,30000,3729,24233,CJT DE TALHER MASTERCHEF 30PCS,talher,48,intra_novelty_relevance,0.03233049048910637
DRI_L0size30000_Nc622_Seed30042,30000,3730,149778,ADOCANTE LIQUIDO LV 2 E 75ML GTS1 25ML,adocante,48,intra_novelty_relevance,0.032268708507304275
DRI_L0size30000_Nc622_Seed30042,30000,3731,40975,ACHOC. MARSHM LOVERS 283GR SWISS MI,achocolatado,48,intra_novelty_relevance,0.0319930318789525
DRI_L0size30000_Nc622_Seed30042,30000,3732,122413,PLANTA DRACENA LUCKY BAMBOO P06,plantas e sementes,48,intra_novelty_relevance,0.03188974918691621
DRI_L0size30000_Nc622_Seed30042,30000,3733,133058,MOCA PASSAR CHURROS 195G,outro doce,48,intra_novelty_relevance,0.031855596336036275
DRI_L0size30000_Nc622_Seed30042,30000,3734,166820,CARRINHO FRIC AVENGERS DY ETITOYS 6,brinquedo,48,intra_novelty_relevance,0.031727678255439686
DRI_L0size30000_Nc622_Seed30042,30000,3735,23623,BISCOITO CRACKER RENATA GERGELIM 360G,biscoito,48,intra_novelty_relevance,0.03161915225713832
DRI_L0size30000_Nc622_Seed30042,30000,3736,101498,CHICLE RECHEADO BUZZY CRO TUTTI FRUT,goma de mascar,48,intra_novelty_relevance,0.031549435193471004
DRI_L0size30000_Nc622_Seed30042,30000,3737,29003,BISNAGUITO BRIOCHE PULLMAN 300G,padaria e confeitaria fresca,48,intra_novelty_relevance,0.031545796029797846
DRI_L0size30000_Nc622_Seed30042,30000,3738,137820,REMIX MAE TERRA SEMENTES       .PE  25GR,sementes,48,intra_novelty_relevance,0.031493957678284897
DRI_L0size30000_Nc622_Seed30042,30000,3739,21152,PASTILHA MENTOS KISS MORG 35G.,bala,48,intra_novelty_relevance,0.031336150389172014
DRI_L0size30000_Nc622_Seed30042,30000,3740,144149,ESPATULA ATLAS PLASTICA LISA 8CM,outro bazar e departamentos,48,intra_novelty_relevance,0.03129200677607374
DRI_L0size30000_Nc622_Seed30042,30000,3741,152605,BRILUX LV5LT PG4.5LT ALVEJANTE,alvejante,48,intra_novelty_relevance,0.031245360698158763
DRI_L0size30000_Nc622_Seed30042,30000,3742,62024,KIT ORNAMENTOS 24PCS TRADIC UND,artigo de natal,48,intra_novelty_relevance,0.03114178747600692
DRI_L0size30000_Nc622_Seed30042,30000,3743,69548,MAC LAM FORTALEZA GALINHA CAIP,macarrao,48,intra_novelty_relevance,0.03111284805463644
DRI_L0size30000_Nc622_Seed30042,30000,3744,149623,MAMINHA MATURATTA FRIBOI VACUO PESO,carne bovina,48,intra_novelty_relevance,0.03109331795761252
DRI_L0size30000_Nc622_Seed30042,30000,3745,131877,ESPUM CHANDON BRUT 187ML,espumante,48,intra_novelty_relevance,0.031044057410529746
DRI_L0size30000_Nc622_Seed30042,30000,3746,147237,DESODORIZ HARPIC AROMA PLUS MAR 20G,pedra sanitaria,48,intra_novelty_relevance,0.03103614493341391
DRI_L0size30000_Nc622_Seed30042,30000,3747,9926,COOKIES TODDY 133G MALHADO,biscoito,48,intra_novelty_relevance,0.030990270978292163
DRI_L0size30000_Nc622_Seed30042,30000,3748,67336,SNICKERS CARAMELO E BACON 42G,chocolate,48,intra_novelty_relevance,0.030969558261757596
DRI_L0size30000_Nc622_Seed30042,30000,3749,327,CURATIVO CARREFOUR PROV DAGUA 20UN,curativo adesivo,48,intra_novelty_relevance,0.0309503233512249
DRI_L0size30000_Nc622_Seed30042,30000,3750,111804,WAFFER DADINHO CREMOSO 90G,biscoito,48,intra_novelty_relevance,0.030926014168810273
DRI_L0size30000_Nc622_Seed30042,30000,3751,76294,D.A.AXE 89G BLACK,desodorante,48,intra_novelty_relevance,0.030853200522711344
DRI_L0size30000_Nc622_Seed30042,30000,3752,63743,"SALGADINHO SANDITOS 27g, HAMBURGUER",aperitivo,48,intra_novelty_relevance,0.03081649653349573
DRI_L0size30000_Nc622_Seed30042,30000,3753,15165,BANANADA PALMEIRON POLY 600G,bananada,48,intra_novelty_relevance,0.03070951792169196
DRI_L0size30000_Nc622_Seed30042,30000,3754,169113,CONCHA NOAH SILIC ACO INOX CORT,outro utensilio de cozinha,48,intra_novelty_relevance,0.030648281495541014
DRI_L0size30000_Nc622_Seed30042,30000,3755,83529,BP WOK GARLIC AA 24CM VERMELHA,panela,48,intra_novelty_relevance,0.03058407989672209
DRI_L0size30000_Nc622_Seed30042,30000,3756,170951,LACO FACIL 16MMX39CM RSA CL,outro bazar e departamentos,48,intra_novelty_relevance,0.030555746188369422
DRI_L0size30000_Nc622_Seed30042,30000,3757,115034,ADOC STEVIA LOWCUCAR . 80ML,adocante,48,intra_novelty_relevance,0.030522884936018593
DRI_L0size30000_Nc622_Seed30042,30000,3758,115792,SNACK VEGO ROOTS TO GO HONEY MUSTARD 30G,aperitivo,48,intra_novelty_relevance,0.030361642512909955
DRI_L0size30000_Nc622_Seed30042,30000,3759,27140,ABOBRINHA ITALIANA BENASSI 600G,abobrinha,48,intra_novelty_relevance,0.03023181118597243
DRI_L0size30000_Nc622_Seed30042,30000,3760,7965,CADERNO TILIBRA CD UNV MINNIE 80FLS,caderno,48,intra_novelty_relevance,0.030166501114921234
DRI_L0size30000_Nc622_Seed30042,30000,3761,113880,ALCAPARRA CEPERA 65 NAC 65G,vegetal em conserva,48,intra_novelty_relevance,0.030120913010972902
DRI_L0size30000_Nc622_Seed30042,30000,3762,8837,SALS VIENA ODERICH 180G,salsicha,48,intra_novelty_relevance,0.029974033766047063
DRI_L0size30000_Nc622_Seed30042,30000,3763,111077,LAYS FLAMIN HOT 86G,aperitivo,48,intra_novelty_relevance,0.029954088703885853
DRI_L0size30000_Nc622_Seed30042,30000,3764,40871,PERNIL SUINO PURURUCA COSSO SQ PEDKG,carne suina,48,intra_novelty_relevance,0.029937689753574113
DRI_L0size30000_Nc622_Seed30042,30000,3765,9099,NEOSALDINA NYCOMED                   4CP,outro farma,48,intra_novelty_relevance,0.029854020603015556
DRI_L0size30000_Nc622_Seed30042,30000,3766,112862,ROLL CHOCOLAT BAUDU 34G,padaria e confeitaria industrializado,48,intra_novelty_relevance,0.029768153167199267
DRI_L0size30000_Nc622_Seed30042,30000,3767,100529,PISCINA INFLAVEL 2300L OD044592,piscina,48,intra_novelty_relevance,0.029751724641541844
DRI_L0size30000_Nc622_Seed30042,30000,3768,58969,SARD G.COSTA 125G DEFUMADO,proteina em conserva,48,intra_novelty_relevance,0.029616744211440355
DRI_L0size30000_Nc622_Seed30042,30000,3769,18384,"MARSHMALLO CHAMALLOWS 220G, CABLES, .",bala,48,intra_novelty_relevance,0.029611212996967624
DRI_L0size30000_Nc622_Seed30042,30000,3770,75826,ALCAPARRAS CONS LA PASTINA 60g,vegetal em conserva,48,intra_novelty_relevance,0.029518890628669563
