nm_item,nm_product
LEITE LVIDA ITAMBE ESP 1L-TP DEZ VITAMINAS,leite
FAROFA FAROFOFA PREMIUM BACON 300G,farofa pronta
"SH PANTENE 400ML COND 175ML, MICELAR",shampoo
FD CREMER MEGA GDE 44UN,fralda
MOLHO TOM BASILICO BARILLA 400g,molho de tomate
MAC SEMO VITAM PARAFUSO VITARELA 500g,macarrao
CARNE MOIDA MEMBERS,carne bovina
CANJIQUINHA YOKI                PE 500GR,canjica
AFOPIC ACIDO FOLICO 5MG TEUTO C/ 20 CP,outro farma
COXINHA COPACOL ASA FRANGO C/O BDJ 600G,carne de ave
PANET BAUDUC 450G MAXI CHOCOTTONE AVELA,panificacao natal
QA SABAO BARRA COCO QUALITA C1 180G,sabao em pedra
QUEIJO GOUDA PRESIDENT 160G,queijo
DEO AERO REXONA IMPA IMPACT 150ML,desodorante
GOIABADA BLOCO STELLA DORO PPP 300G,goiabada
BROWNIE JAMES BRIGADEIRO 80g,padaria e confeitaria industrializado
FARINHA MILHO QUAKER 500G MILHARINA,farinha de milho
SAB PROTEX CREAM 85G,sabonete
REFRIG JESUS 2L,refrigerante
BOLO K VO DILMA 480G CENOURA,padaria e confeitaria industrializado
SAB VEG FLOR YPE CACAU E BAUN 85G,sabonete
POLP CAJA CANAA 400G LARANJ 400G,polpa de fruta congelada
LEITE COCO SOCOCO LIGHT VID 500ML,leite de coco
TENYS PE PO ACTION FRESH 100G,talco
OLEO SOJA VILA VELHA 900ML,oleo vegetal
CAFE SOLUV PILAO SACHE 50g,cafe
WHISKY OLD PARR 12ANOS 1L,whisky
"SUCO BEBAH INTEGRAL 1,350L UVA BCA",suco pronto
BEB ISOTON POWERADE GF 5 MOUNT BLAST,isotonico
P ESTAR LEVE INT LARANJ 430G,padaria e confeitaria industrializado
FIO DENTAL COLGATE 50M UN MENTA,fio dental
GUARD MILI FS GD 50FLS,guardanapo
IOG DESN POLPA MGO MORANG 170G,iogurte
AZEITONA VDE MARIZA VIDRO 200G,azeitona
LEITE PO DESN LA SEREN 300G,leite em po
QA AZEITONA PTA FAT POUCH 120G,azeitona
ACAI BONTRAZ BD 3.6L,acai
"CALDO PO SAZON 32,5G CARNE",caldo industrializado
GELEIA MOCOTO MORA ARISCO TP 220g,geleia de mocoto
G MAL ENALAPRIL 5MG C/30CP EMS,outro farma
FAROFA MAND YOKI TEMPERADA 400G,farofa pronta
SANITIZ SURF 800G SC LAVANDA,lava roupas
MIS BOLO SCH CHOC DR OETKER 450GR,preparo para bolo
QUEIJO COALHO CAICO PC KG,queijo
IOGURTE DANONE NATURAL LA/CE/ME.PT  160G,iogurte
BISC DOCE CHOC PANCO 200G,biscoito
BISC TODDY WAFER CHOC/MORANGO 94g,biscoito
CHOP DE VINHO TT BADRA 600ML,bebida mista
CR DENTAL ORAL-B 70G EXT BCO COOL MI,creme dental
CHIPS DE BANANA 50G ACUCAR CANELA,aperitivo
REFRESCO FRISCO MORANGO 25G,preparo para suco
CHOCOTTONE VISCONTI 400g,panificacao natal
DESOD AER REXONA WOMEN 200 INVISIBLE,desodorante
"M T PREDILECTA 1,700KG  REFOGADO",molho de tomate
IOGURTE BATAVO NATURAL DESNATADO 170G,iogurte
AGUARD CANINHA 21 LUXO 965ML,cachaca
GELATINA ROYAL PC 25G MORANGO,gelatina
RD DUPLO CONDOR 40CM . 1UN,rodo
CERV PATAGONIA BOH PILSEN NAC LT 473ML,cerveja
BEB LAC FAZENDINHA ABACAXI GF 500G,iogurte
CAP CAFE AU LAIT110G,cafe
CERVEJA ALBANOS 473ML-LT ZERO CARB/ ACUC SUPER DRY,cerveja
PIPOCA MICR ANCHIETA BACON 100G,pipoca para microondas
"REFRIG FANTA 600ML PET, UVA",refrigerante
SUCO XANDO 900ML MACA,suco pronto
BALA BUTTER TOFFEES 500G CHOCOLATE,bala
"BATATA CONG MC-CAIN 1,5KG-PC TRAD",batata congelada
"MARG DELICIA CREMOSA 500G, C/SAL, .",margarina
"DESOD MONANGE AER FEM 90G, FLOR LAV",desodorante
VHO TTO CHI STA HEL RSDO CAB SAUV 750ML,vinho importado
FJ CAR CALDO NOBRE 1KG,feijao
APAR DEPIL VENUS SUAVE SENSITIVE L4P3,aparelho de barbear e depilatorio
BATATA RUFFLES CHEDDAR BACON 76G,aperitivo
LIMP M USO VEJA 700ML ORIG,multiuso
CCHE LG PHILADEL150G AZUL. 150G,queijo cremoso
AG MINER PRATA SPORT PET 600Ml,agua
GOMA TAPIOCA DA TERRINHA 1KG,tapioca
MIST BOLO BROWNIE FLEISCHMANN 400G,preparo para bolo
"SORV NOBRELLI TENTAZIONE BANOF 1,5L",sorvete
BANHA FRIMESA PT 450G,outro resfriado
AZEITONA VERDE RAIOLA S/CAR DOYPACK 150G,vegetal em conserva
SAB LIQ CHERINHO BEBE GLIC CRISTAL 250ML,sabonete liquido
REFRESCO PO CAMP ABACAXI 15G,preparo para suco
"CHOC PO HARALD 1,050KG-BR 50  CACAU",chocolate em po
BARRA CEREAL RITTER AVELA/CHOC 80g L4P3,barra alimentar
PAPEL HIG LA VIE BLANC NEU FD L12P11 30M,papel higienico
BEB LAC YOPRO 15 COCO/ BATATA DOCE 250ml,bebida lactea
PANETONE CHOCO DELICIAS COOP SQ 1KG,panificacao natal
"SABONETE LUX 250ML, ORQUIDEA NEGRA",sabonete
CANJIQUINHA YOKI 500GR,canjica
SAB LIQ PROTEX ERVA DOCE RF 200ML,sabonete liquido
UVA NIAGARA EMB KG,uva
CERA LIQ ARDOSIA VDE BRILHO FACIL 750ML,produto de limpeza de piso
LAVA ROUP LIQ SURF 3L LAVANDA,lava roupas
SUCO NECTAR TIAL 100 GOIABA TP 330ML,suco pronto
SALSICHA PERDIGAO 2.8KG RESFRIADA HOT DOG,salsicha
BISC CHOC TWIX DARK 40G,biscoito
SAPOLIO RADIUM 300G  CLORO,saponaceo
DOCE NECTAR MORANGO C/ MACA     PT 400GR,outro doce
BEB MAQ D.GUSTO C/16 CAFE AUT LAIT VANILLA,cafe
REFRESCO PO CLIGHT LIMONADA    EV    8GR,preparo para suco
OVO KINDER NATOONS T2 40g,chocolate
GRANOLA MAE TERRA 250G S/ACUC FRUTAS E MEL,granola
FGO COXA S/COXA DESOSSADA KG,carne de ave
CHOC TAB MILKA OREO 300G,chocolate
CR D COLGATE TOTAL 12 GENGIVA,creme dental
MINGAU ARROZ NUTRIBOM SACHE 230G,cereal infantil ou farinha lactea
CAD CART CD ESP 1X1 NARUTO 60FLS,caderno
COCO RAL ZUPPA 100G-PC TRAD,derivados do coco seco
"AGUA MIN NESTLE PUREZA VITAL S/G 1,5L",agua
IOG SALUBI INT PED GF 1.8KG AMEIXA,iogurte
PAO DO FORNO WICKBOLD 100  INT 500G,padaria e confeitaria industrializado
AMENDOIM MENDORATO 400G JAPONES,amendoim
FERM PO BIO FLEISCHMANN 10G INST,fermento
KINDER CHOCOLATE T1 12G,chocolate
CHA MATTE LEAO ORIG PET 1.5L,cha pronto
"CAFE MELITTA POUCH 250G, EXTRA FORTE",cafe
ACUCAR ITAMARATI TRITURADO 1KG,acucar
CAFE CAPPUCCINO 3 CORACOES CLASS 20,cafe
BISC AMANT MABEL 330G LEITE,biscoito
CREME DENTAL EVEN JUA/HORTELA 50g,creme dental
SOBPALET SU TEMP RES  KG,carne suina
COB. CHOC. AMARGO SICAO 1.01 KG,cobertura pronta
CANUDINHO TUTTIFRUTTI CITRICO DOCILE 70G,bala
MIST CAPPUC SOL CHOC AVELA MELLITA 200G,cafe
BIFINHO PETITOS CARNE 60G,alimento pet
BEB CAST ATDC CHONUT  200ML,outra bebida
BOL ANA MARIA BAUNILHA 35GR,padaria e confeitaria industrializado
FGO SOBCOX SADIA ZIP CON 1KG,carne de ave
SAL GROSS CHURR AJI-SAL 1KG,sal
BISC NESFIT COOKIE INT CACAU/AVE PCT 60G,biscoito
CR DENTAL SORRISO D BCOS 220G PREC,creme dental
YAKISSOBA DELICIA HIGIENIZADA   PE 600GR,macarrao
MAC C/OVOS PIRAQUE ESPAGUETE 500G,macarrao
BISNAGUINHA TURMA MONICA INT 300GR,padaria e confeitaria fresca
CREME LEITE ITALAC CRYSTAL TETRA 200g,creme de leite
AGUA SANIT SUPREMA FR 5L,agua sanitaria
CERVEJA IMPERIO 275ML L.N ULTRA,cerveja
IOG LIQ VICOSA AMEIXA 120G,iogurte
CALDO KNORR CARNE               CX  57GR,caldo industrializado
ACHOC. APTI                     PE 700GR,achocolatado
PAO FORMA MILANI 450g,padaria e confeitaria industrializado
IOG BATAVO 100G GREGO TRADICIONAL,iogurte
DEO AERO AXE MARINE 150ML,desodorante
LEITE BETANIA UHT INTEGRAL VITAMINAS 1l,leite
ENERG MANGATNT473ML,energetico
MAC SEMOLADO GALO 500G PARAF,macarrao
CAPUCCINO 3CORACOES 100ML,cafe
SH TRESEMME 400ML HIDRAT PROF,shampoo
MEL CARREFOUR BISN 200G,mel
CAFE VACUO PREM EXPORT 500g,cafe
VH ARG TTO JULIA INNOV SHIRAZ 750ML,vinho importado
BISC TRIUNFO 135G INT CER MIX BAN/CANELA,biscoito
CAFE SOL LOR ESPR INTENSO/AVELUDADO 40g,cafe
DESOD NIVEA AER CLEAR SKIN 150ML,desodorante
RUFFLES CEB E SAL 84G,aperitivo
WHISKEY JACK DANIELS HONEY 1000ML,whisky
GEL DENTAL SORRISO FRESH  R MINT 90G,creme dental
PIZZA PERDIGAO 460G NAPOLITANA,pizza congelada
CHOC BCO CAST GAROTO,chocolate
BLUSA MOLET WRN PP 3RS31315 INFO SM MSC,cardigan/sueter
PASSATA RUSTICA CIRIO 2X680GR,polpa de tomate
AZEITONA VD UNIAGRO FAT.SACHE   SH  100G,azeitona
"IOG VERDE CAMPO WHEY 21g 250g, COCO",iogurte
AG SANITARIA CANDURA BRANCO 2L,agua sanitaria
CB COSTELA BOVINA FAT CONG KG PAS,carne bovina
SB YPE FLORES E FRUT 1KG,sabao em pedra
MILHO PIPOCA CAMPILAR 500G,milho para pipoca
REFIL TIRA MANCHA VANISH OXY AC WHIT 1KG,lava roupas
SUCO ALIANCA CONC INTEG UVA BCO 1500ML,suco pronto
AMAC DOWNY BRISA DE VERAO  500ML,amaciante
TANG GOIABA 25G,preparo para suco
COCO RAL APTI S/ACUC PC 100G,derivados do coco seco
APAR BARB GILLETTE MACH3 REG G GRIP C1,aparelho de barbear e depilatorio
AZEITONA PRETA DIZA SC 150G,azeitona
ARROZ INT PARBOILIZADO SABOROSO 1KG,arroz
DETERG LIQ LIMPOL 500ML CRISTAL,detergente
AZEITONA V FERTIL VDE SC 200G C/CAR,azeitona
KINDER OVO T1 20G  NATOONS,chocolate
ALHO TRITURADO NOBRE 1KG,vegetal higienizado e processado
SHA MONANGE HIDRATA PODER 325ML,shampoo
SUCULENTA POTE 09 0 PT09,plantas e sementes
SUCO DEL VALLE NECTAR 200ML  LARANJA,suco pronto
CANECA OXFORD FALL AZUL 350ML,caneca
PLUGUE TRAMONTINA T NBR14136 BCO,plug de tomada
"KEEP COOLER CLASSIC 275ML, ACAI/HIBISCO",bebida mista
PILHA PANASONIC S.HYPER AA      CT   4UN,pilha
PERIOGARD EXTRA MINT 250ML,antisseptico bucal
BALA DORI 100G HORTELA RECHEADA,bala
COTONETE JOHNSON CXTA C/150,haste flexivel
"BOMBOM LACTA FAVORITOS 250,6g",bombom
CERV ALEMA PAULANER WEISS 500ML,cerveja
LEITE PAST COOPER TP C 1L,leite
CONDIM ALHEIRO TEMP BAIANO 30G-FR,tempero pronto
"CHA MAT LIM CINI . 1,5L",cha pronto
"AVEIA KININO 170G, FLOCOS, .",aveia e seus derivados
HAMB SEARA TEXAS BURGER 672g,hamburguer congelado
CANECA TERRAMADA 150ML DEC,caneca
ANIZ BEIJA FLOR ESTRELADO PCT 5G,outro condimento
AVEIA FLOCOS MEMBERS MARK 500G,aveia e seus derivados
GELAT LINEA LIMAO  10G,gelatina
BISC AGUA SAL ORQUIDEA 400G,biscoito
QJ COALHO MARANGUAPE TRADICIONAL,queijo
LIMP LIMPA LIMO MMUSCULO REF 500ML,multiuso
BISC RECH PIRAQUE PC 76G LIMAO,biscoito
AGUARD CANINHA PEDRA 90 500ML,cachaca
PG CAM ESPORTIVA CATIONICO LISA,camisa uv
SUCO NATURAL ONE 2L LARANJA GARRAFA,suco pronto
PH MIMMO FT 4RLS PRETA 4RLS,papel higienico
SH POM POM SUAVE 200ML,shampoo infantil
DETERGENTE LIQ LIMPOL TB 500ML MACA,detergente
SAB PHEBO 90G TOQUE LAVANDA,sabonete
PIPOCA MICRO YOKI 50G NATURAL SAL,pipoca para microondas
SAB NIVEA MEN ORIGINAL PROTECT 90G 3EM1,sabonete
QUEIJO COALHO SWIFT 385G,queijo
"BISC DANIX RECH 130G, CHOC/CHOC",biscoito
CARVAO VEG BRASA CERTA 3KG-SC,carvao
TOALHA PAPEL SNOB 90FL M USO MEGA,papel toalha
AGUARD CANINHA 29 PET 500ML,cachaca
ALFAJOR CHOC BCO LEV SLIM SUAVIPAN 25G,outro doce
MELAO AMARELO EXPRESS CRFO KG,melao
REQUEIJAO ITAMBE 400G LIGHT,requeijao
PERNIL SUINO SEARA RSV C/P(PED)RES(P)KG,carne suina
BEB LACTEA TIROL ZERO LACTOSE TP 1L CHOCOLATE,bebida lactea
SIDRA CERESER ICE 660ML,sidra
"NECTAR MARATA 200ML, UVA",suco pronto
SAB BAR PALM KIDS 85G,sabonete infantil
LING PERNIL AZEITONA 1KG BRAGANCA,linguica
REFRESCO PO FRESH 15G MORANGO,preparo para suco
"DROPS FREEGELLS EXTRA FORTE 27,9G",bala
IOG ITAMBE PEDACOS 500G MORANGO,iogurte
IOG CORPUS LIQ GF MOR ZERO LACT 800g,iogurte
OLEO AMENDOA FARMAX 100ML,oleo corporal
TEMP SAZON 60G ALECRIM,caldo industrializado
BEB LAC BETANIA MEL GRF 170G,bebida lactea
BISC CERAIS CACAU 300G CAMPIELLO,biscoito
BALDE ABOBORA HALLOWEEN,balde
ARR ARB LA PASTINA  500G,arroz
ESC DENT COLGATE ESSENC CLEA MC 1UN,escova de dentes
CJ BACIA ERCAPLAST CANELADA PMG C/3 330,outro bazar e departamentos
QUEIJO TERRA VIVA MUSSARELA KG,queijo
REFRIGERANTE COCA-COLA LT 350ml LV P-,refrigerante
"FOLHA ALUM WYDA 7,5MX30CM",folha de aluminio
WAFER TODDY CHOC  94G,biscoito
ST.A.BACT.PROTEX 85G LIMP.PROFUNDA ORIGINAL,sabonete
DESINFETANTE MINUANO 500ML HERBAL,desinfetante
MAIONESE HELLMANNS TRAD 250G,maionese
ABACAXI CALDA OLE 400G-LT RODELA,conserva doce
QA PAO DE QUEIJO RECHEADO FGO 300G,padaria e confeitaria industrializado
LIMP LIMPOL DESENG SQUEEZE 500ml,desengordurante
BLAC MARAVI MGO 850G,bebida lactea
DESINF PINHO SOL 500ML ORIGINAL,desinfetante
PROT DIARIO CAREFREE TODO DIA L80/P60,absorvente
PEDRA SANIT SANY MIX LAVANDA 35G,pedra sanitaria
"NISSIN CAN C BENTO 0,075",macarrao
TEMP PIRATA 300G-PT MASSA ALHO,tempero pronto
CAFE SOL.NESCAFE 100G VD TRADICAO,cafe
CAPPUCCINO PAO DE ACUCAR ILLY 50ML,cafe
BISC ROSQ CHOC MABEL 350G,biscoito
AZT GREGA PRETA FATI KALAMATA 520G,azeite de oliva
HAMB VEG NOT BURGER 120G SMASH,hamburguer congelado
KIT SH COND SKALA 325ML BOMBA VITAM/SOS,kit para cabelos
CAFE BRASILEIRO TRADICIONAL 500G,cafe
2 DESOD NIVEA ROLL BLAC WHIT FM 50ML 50,desodorante
ALGODAO HIDROFILO CREMER 25G,algodao
PAO FORMA PLUS VITA 450G GRAOS/CAST,padaria e confeitaria industrializado
FLEXIVE 350 MG CREME DERM BG 50G MERCK,outro farma
SUCO UVA TINTO INTEG 1000 ML BEBAH,suco pronto
DOCE DE COCO SOCOCO BCO 335G,outro doce
MOLHO TOM.POMAROLA 340G POUCH TRAD.,molho de tomate
"PATE SEARA 100G, FRANGO, .",pate
GELEIA RECREIO 230G GOIABA,geleia
GELATINA ROYAL ZERO FRAMBOESA 12G,gelatina
MANGA ROSA CRFO KG,manga
"BAR CER NUTRY PCT 60G, CAPPUCCINO, .",barra alimentar
FIO DENT HILLO 100M EXTRA FINO,fio dental
SOBRECOXA FGO CONG SADIA 1KG,carne de ave
EVITA MOFO INSPIRA 180G LAVANDA,desumidificador
SUCO PRON PRATS 330ML INTEGRAL LARANJA,suco pronto
DESOD AERO NIVEA FEM PROTECT CARE 150ML,desodorante
CANDICORT CREME C/ 30G ACHE,outro farma
OVOS CAIPIRA GOLDEN C/10,ovo
TORRADA VOVO JUMA 200G CANAPE,torrada
ATUM RAL MOL TOMA 88 NAC 140G,proteina em conserva
BATATA TUBO BRETAS CREME CEBOLA 140G,aperitivo
REFRI SPRITE PET 2L LIMAO,refrigerante
REQUEIJAO ITAMBE TRAD 400G,requeijao
ESCOVA DENT CONDOR ANTIB.3258/1 AV   1UN,escova de dentes
PEPSAMAR C/10 COMPR.  HOSP SANOFI,outro farma
AMAC AMACITEL LUXO TOQ POESIA AZUL 5L,amaciante
CHOC LACTA INTENSE 40  AVELA C/CROC CACAU 85g,chocolate
ARROZ T1 PRATO FINO 2KG,arroz
FRALDA DESC PAMPERS PANTS XG        C/66,fralda
MIX ACAI STER BOM PT 1L TRAD,acai
ADES CALCIO ZERO ORIGINAL 1L,bebida de soja
PACK 6SAB PROTEX MEN 3 EM 1 AC 510G,sabonete
VINAGRE ALCOOL MINOTO 500ml,vinagre
"SALGADINHO MILHO BRETAS 60G, TRADIC",aperitivo
BEB LAC TREVINHO 200ML-TP MAMAO/MACA/BAN,bebida lactea
PANO COP ART JACQ SO SORT 65X45,pano de prato
"QJ GOUDA CRUZIL 140G 0,140",queijo
"DESOD GIOVANNA BABY AER 90g C2 30 , BLU",desodorante
REFRIG 350ML SODA LIMON LT,refrigerante
BISC PIRAQUE LEITE 200g,biscoito
PAO SIRIO KEBAI TRAD MINI 250GR UN,padaria e confeitaria industrializado
GRANOLA JASMINE INT CEREAIS MALTADO 850G,granola
SACO P/LIXO PLASTNOVA S.FORTE 100L C/10,saco de lixo
COMPOSTO LACTEO MOLICO Z-LACTOSE 260G,formula lactea
G LEVOFLOXACINO 500MG C/7 COMP EURO,outro farma
PACOQUITA SENTA HELENA 220G C/10 DESEMBALADA,pacoca
MANTA COM PELUCIA,manta
PAO FORMA TRAD TCHIBU 500G,padaria e confeitaria industrializado
BISC AMANT EDWIGES MINI LACO LT 150G,biscoito
ARROZ TIO JOAO 500G 7 GRAOS C/QUINOA,arroz
ALIM GATOS FRISKIES 85G  CARNE,alimento pet
"ENERGETICO RED BULL 250ML LT, MELANCIA",energetico
MARACUJA AZEDO kg,maracuja
CAP CAFE ESP CHAPADA DIAMANTINA TRES 8G,cafe
MASSA OVOS RENATA LASANHA 500G,macarrao
MAIONESE LIZA TRAD SACHET 400G,maionese
DESENTUPIDOR DE PIA CRF,_RARE_
PATE ATUM AZEITONA VD COQUEIRO 170G,pate
AMACIANTE ROUPA GIRANDO SOL 1L CONC HIPOALERGENICO,amaciante
MASSA ITAL BARILLA 500G CX LONGA SPAGHETONE-07,macarrao
DIPIMED 500MG GTS 10ML MEDQUIMICA,outro farma
"BOMBOM Z/ACUC GOLDeKO 13,5G MARSHIMALLOW",bombom
TB NEW LUMINA AZUL AZUL 70X140,toalha
PH MIMMO FT C/4 20M,papel higienico
IOG NOLAC ITAMBE 170G COCO,iogurte
NECTAR TIAL 335ML-LT MARACJ,suco pronto
PAPINHA ORG NESTLE FRANGO LEG 115G,alimento pronto de bebe
LIMP VIDRO VIDREX 500ML BIO-ALCOOL,limpa vidros
WAFER BONO ALPINO 110G,biscoito
LTE FERM LIQ ZERO ACTIVIA MORANGO 1KG,iogurte
PACK SAB FRANCIS CLASS LMPM C6 BCO,sabonete
BISC RECH OREO CHOCOLATE 144G,biscoito
CERVEJA PATAGONIA SLEEK 350ML AMBER LARGER,cerveja
BALA GELAT FINI TUTTI FRUTTI 80G,bala
"GELEIA LINEA S/ACUC 230g, FRUTAS VERM",geleia
BIFE ALCATRA SWIFT  900G,carne bovina
BISC AMANT MARILAN TRAD 280G,biscoito
ABOBRINHA S.MIGUEL 1KG,abobrinha
MAS PIZ ROME 150G  150G,massa fresca
OVO BCO JUMBO C20 DAGEMA,ovo
FRALDA HUGGIES ROU.S.CARE.MEG.XXGPE 24UN,fralda
BALA GEL COBRINHAS CITRICAS DOCILE 80G,bala
ARROZ COZ FACIL TIO JOAO TOM E MANJ 250G,arroz
"AMAC YPE CONC 1L, BLUE, .",amaciante
FEIJAO FRADINHO CAMPO BELO 500G,feijao
SAB LIQ INT TOPZ L2P1 200ML,sabonete
PAP HIG SIRIUS PREMIER F DUP 20M C/12 UN,papel higienico
BISC CLUB SOCIAL PC 141G PIZZA,biscoito
ARROZ BRANCO KIARROZ PC 1KG,arroz
IOG LIQ VIGOR 180G VITAM,iogurte
"CHOC NESTLE KITKAT 41,5G-TA WHITE",chocolate
POTE PLASTICO PLASUTIL DUO COLOR,recipientes
SOBRECOXA FRANGO NAT IQF        PE   1KG,carne de ave
CACHACA PEDRA 90 500ML,cachaca
PAST AMEN MELA ORGAN AMAREL 450G,pasta de amendoim
GUARD FS BCO BOB 20X23 C50,guardanapo
SAB BARRA FEM AZUL 85G,sabonete
"DET LIQ YPE 500ML C/6 1UN, CLEAR, .",detergente
LING FGO SADIA CONG PC 800G LFFP,linguica
ERVILHA QUERO                    LT 170G,ervilha em conserva
DESINF PATO C/3 PASTILHAS ADESIVAS CITRUS,desinfetante
ALIM GATOS FRISKIES MEGAMIX 1KG,alimento pet
INSET RAID CITRONELA 420ML LMPM,inseticida
FEIJAO CARIOCA COMBRASIL T1 1Kg,feijao
IOG NATUR NEST 340G INTEG,iogurte
SHA BARUEL BABY SUAVE 210ML,shampoo
QUEIJO RAL FLORIANI PARMESAO 50G,queijo
CONFEIT TORTA PRESTIGIO KG,padaria e confeitaria fresca
BATAT CROYS CHUR 40G,aperitivo
BEBIDA LAC FERM ELEGE SALADA FRUTAS 850G,iogurte
CARNE BOV ACEM S/OSSO PORC MF KG,carne bovina
REFRESCO TRINK LARANJA BAHIA     PCT 25G,preparo para suco
"AMACIANTE YPE 2L, DELICADO",amaciante
CERVEJA BRAHMA 355ML L.N,cerveja
FILTRO PAP MELITTA 103 CX 30UN,coador
MOLHO HEINZ BARBECUE            FC 397GR,molho barbecue
BALA SKITTLES ORIGINAL          PE  38GR,bala
P HIG BOB NEUTRO F/S 30MT C/4,papel higienico
LIMPA INOX/ALUMINIO POLITRIZ 500ML,outro produto de limpeza domestica
PEPINO VALE FERTIL 300G SACHE,vegetal em conserva
COCO RALADO CARREFOUR 100G,derivados do coco seco
AG TONICA PRATA 200ML,agua tonica
BISC.RECH.OREO 90G CHOC.,biscoito
BOMB GAROTO CARIBE 28G-TA,bombom
DESINF PINHO YPE 500ML TRADICAO,desinfetante
LOCAO HID TENTACAO PAIXAO 200ML,creme corporal
PATINHO FRIBOI BAND KG,carne bovina
ARROZ AG BROTO LEGAL T1 1KG,arroz
CHOCOLATE LACTA 85G INTENSE AVEL CROC CACAU,chocolate
"SALGADINHO MILHO FLITAO 70g, GALINHA",aperitivo
G CAPTOPRIL 25MG C/ 30 COMP MEDLEY,outro farma
LP PER MAR CONF,multiuso
MASSA TAGLIATELLE SAN FREDIANO 500G,massa fresca
CALDO PO SAZON GALINHA LEV 37.5G,caldo industrializado
SHAMPOO EICO LIFE LOIRO MAGICO 280ML,shampoo
MASSA MOSMANN CASEI N1 500g,massa fresca
"BISC WAFER ITAMARATY LOOK 55g, COOKIES",biscoito
OLEO SUAVIT GIRASSOL 900ML,oleo vegetal
BIFE DE CHORIZO STEAKHOUSE KG PORCIONAD,carne bovina
LING P/CHURRASCO SAUDALI 5KG,linguica
AMAC CONC DOWNY PAIXAO 900ML,amaciante
BIS EQLIBRI QUEIJO NAC 40G,aperitivo
C.M NESTLE SNOW FLAKES 800G,cereal matinal
PO COMPACTO VULT 04 BEGE ESC,_RARE_
"PAST SANY MIX ADS C/3 1UN, PINHO, .",pedra sanitaria
SAND HAMB CARREFOUR PICANHA 150G,sanduiche congelado
DEO ABOVE AER VULCAN MEN 150ML,desodorante
CALDO MARATA 57G LEGUMES,caldo industrializado
FRALDA DESC POM POM COL.MAE 14H SXG C/14,fralda
FEIJAO RAJADO CHINEZINHO 500G,feijao
"REFR FANTA LARANJA PET 1,5L",refrigerante
ALIM CAES DOG CHOW FILH R.PQ FG/MAC 100G,alimento pet
GL AUTOMATIC RF CLEA 269ML,aromatizador
ARROZ BIJU L.F. TIPO 1 1KG,arroz
LTE PO DES MOLICO T CALCIO LTA 280G,leite em po
FJAO PTO BROTO LEGAL T1 1KG,feijao
CALDO ARISCO 35G  GALINHA,caldo industrializado
ADOC LIQ ZERO CAL SUC 100ML C/50 D NO 2i,adocante
UVA BENITAKA FAZENDA SABOR 500G,uva
FEIJAO CARIOCA DONA DE 1KG,feijao
DADINHOS TAPIOC RICRICRIF CONG 300G C/QJ,petisco e salgadinho congelado
BISC RECH PASSATEMPO CHOC 130G,biscoito
AZT PRETA RAIOLA AZAPA 500GR,azeitona
MEIA FEM LONGA 33 38 SORT 33-38,meia
BATATA PALHA VISCONTI 140G TRAD.,vegetal em palha
COXA FGO SADIA BAND 1KG,carne de ave
QJ RALAD REGIN 100G  100G,queijo
BALA GELATINA FINI BANANA 90G,bala
BISC NESFIT INTEGRAL PCT 126G,biscoito
BACON CROCANTE 80G,carne suina
SALG CHEETOS 280G ONDA,aperitivo
LINGUICA FGO/PEQ SUPER FRANGO CONG 800g,linguica
CHA CAP CARREFOUR MATE 30G 10UN,cha por infusao
MOLHO BARBECUE CEPERA 400G,molho barbecue
POTE RET TUPPER FREEZERTIME VD 550ML,recipientes
G OXA ESCITALOPRAM 20MG C 30CP PSICO EMS,outro farma
KETCHUP HEINZ 2X397GRAMAS,ketchup
BOMBOM MONTEVERGINE CER.PICADAS CX 100GR,bombom
TEMP TEMPERATTA 500G COMPLETO,tempero pronto
AVEIA FLOCOS NESTLE 170G,aveia e seus derivados
WAFER BAUD MORANGO 140g,biscoito
LAVA ROUPA LIQ UNI 3L,lava roupas
SUCO CBS 100  UVA 1L,suco pronto
IOG FUNC ACTIVIA ZERO MORANGO 510G,iogurte
BARRA PROT Z LAC PAS AMEND MAE TERRA 40G,barra alimentar
BEB DEL VALLE FRUT PET 1L UVA,suco pronto
LOCAO HID SEIVAS NATUREZA F.VERM 180ml,creme corporal
POLIDOR ALUMINIO LIMPA FACIL 500ML TRAD,outro produto de limpeza domestica
HAMBURGUER HOT HIT SEARA 145 CHEDDAR,sanduiche congelado
CHANTY CREME AMELIA MIX 200g,outro laticinio refrigeirado
EMPANADA INTEG RICOTA ESPIN 100G 30,petisco e salgadinho congelado
"FRALDA MILI JUMB ULT SC PCT, P 24UN, .",fralda
DUETO FUGINI EM CONSERVA SACHE 170g,milho verde e ervilha em conserva
AGUA PRATA 510ML C/GAS,agua
BURGUER COSTELA 360G WESSEL,hamburguer congelado
CR CEBOLA MAGGI MENOS SODIO 61G,preparo para sopa
EMB BOMPACK 3KG 28X38,saco para alimento
BISC WAFER FLAMB 78G MORANGO,biscoito
MORTEIN AERO M.BARAT 400ML,inseticida
AVEIA PREZUNIC FLOCOS 170g,aveia e seus derivados
SABONETE PROTEX 200G LIMPEZA PROFUNDA,sabonete
PIZZA CALABRESA MEDIA 490G,pizza congelada
BOLO S GLU S LAC DR CHAR CHOCOLATE 200G,padaria e confeitaria industrializado
FGO PADARIA SEARA KG CERV CONG,carne de ave
